image_id,id,caption
163155,102762,A cat crouched over sitting by a brick wall.
134096,103207,A cat drinking out of the faucet of a sink.
134096,103387,A calico cat drinks water from a faucet.
216497,103531,Some chairs sit at an island near an open door.
368900,104038,A TV sits in a room with many other things.
515266,104375,A white truck parked next to a white trailer.
360564,104523,A walk in shower next to a toilet with a wooden seat.
90631,106019,A colorful fighter jet flying through a blue sky.
427338,106595,A city made out of stone brick with large arches.
58705,106845,A man wearing a helmet while holding a banana next to a woman wearing a helmet.
441586,107221,A man on a piece of equipment resembling a bicycle that has very large wheels.
360943,107232,An orange cat sitting in front of a door to a house.
425221,107234,A person at an airport terminal with planed in view outside of the windows.
302760,107392,A bathroom sink with a marble counter top under a large mirror.
252219,107395,a person with a shopping cart on a city street.
214192,107862,two people on dirt bikes making turns on a track.
313182,108400,A purple and white bus driving down a street.
216497,108418,A kitchen in a house under construction and painting.
98520,108655,A large passenger jet sitting on top of an airport runway.
252219,109132,City dwellers walk by as a homeless man begs for cash.
354072,109157,A bathroom sink under a mirror next to a plant.
206135,109351,A herd of cattle sitting in front of a church with a steeple.
214192,109944,A couple of dirt bikers in a race.
163155,109962,A gray and white tiger striped cat sitting in front of a brickwall.
308799,109987,A doorway into a clean wood floored kitchen.
425221,110435,A large terminal in a quiet airport hall.
163155,110649,A cat perched near a brick wall looking to he right.
308799,110659,A black and silver kitchen with wood floors.
206135,111064,The view of four cows standing in a row from behind.
252219,111433,People walking past a homeless man begging on a city street.
243204,112014,A man is cooking while wearing a jacket and scarf.
98520,112339,A large commercial airplane sitting on a runway.
441586,112654,A man on a beech vehicle making his way thru the sand.
216497,112720,A kitchen featuring an open island for seating with high back stools.
205514,112901,The large living room has been decorated in modern furnishings.
537812,113211,A tiled bathroom with toilet and open shower.
90631,113339,A jet with lots of colors leaving a trail in the sky.
202228,113418,A young man takes a picture of himself in the mirror.
284623,113580,A black cat sits in a bathroom sink.
163155,113922,A cat crouched on the edge of a porch.
537812,114024,an orange bucket sitting on a stool in a bathroom.
308799,114166,A contemporary kitchen featuring wood floors and a stainless steel oven.
163155,114174,a cat sitting in a pouncing position next to a brick wall.
252219,114199,a homeless man holding a cup and standing next to a shopping cart on a street.
313182,114340,A purple and white city bus pulling up to the curb.
252219,114511,People are walking on the street by a homeless person.
354072,114767,A bathroom with a round sink and red tile backsplash.
360564,114822,The neat bathroom has green trim on the tile.
284623,114831,A black cat looking intently at the camera.
243204,114846,A person that is cooking some food in a kitchen.
206135,115039,Four cows stand in the parking lot of a church.
90631,115136,There is a jet plane that is painted multi color.
537812,115161,A red bucket is on a stool in the bathroom.
136355,116326,A kitchen with a bright window and house plants.
515266,116705,"A large truck is parked beside an old, wooden bench."
216497,116851,In an unfinished room a counter sits with three chairs while a stove and cabinets sit in the distance.
537812,117444,a bathroom with a toilet and a small bucket on a small stool.
1761,117569,Two planes flying in the sky over a bridge.
515266,118244,A truck and trailer sit behind a long bench.
3661,118293,The four huge bananas are still connected together.
360943,118551,A small black cat sits outside on an open window sill.
1761,118580,A sky photo to jumbo jet airplanes over a bridge.
134096,118708,A cat drinking water from a bathroom faucet.
243204,118731,A person bundled up while frying something on the stove indoors.
354072,118766,A large plant is in the corner of a small bathroom.
425221,118952,A man waits in an airport terminal as planes take-off.
425221,118988,people in an air port waiting area.
267351,119143,A large clock tower is yellow and white.
441586,119284,a person riding a two thick wheeled bike on sand.
308799,119371,A picture of a very nice kitchen with the light on.
1761,119546,"Two planes fly over a bridge in Sydney, Australia, with the Sydney Opera House in the background."
98520,119638,An airplane makes its way down a snowy runway.
441586,119737,A man standing on a vehicle with two large wheels.
3661,119931,Close up of a bunch of bananas on a wooden counter.
357567,119990,A small bathroom with a white toilet next to a shower curtain covered bath tub.
3661,120021,A bunch of bananas very close up on a table.
284623,120195,A black cat sitting on top of a bathroom sink.
267351,120292,The white and yellow clock with a red roof reads 11:44.
537812,120417,A small bathroom with two containers catching plumbing drips.
308799,121102,A kitchen with hardwood floors and a sink and oven.
267351,121297,A tower white with yellow trim tower features a large clock.
58705,121587,Two people posing in funny hats for a camera.
216497,121927,a kitchen with a stove a table some chairs and a sink.
205514,121964,A flat screen mounted to a wall in a living room.
360564,122187,A toilet with a wood seat and a tiled floor.
354072,122678,A bathroom has a circular sink with red tiles.
360564,123264,This bathroom has a pattern of blue tiles on the floor.
221502,123776,A park bench surrounded by floral arrangements on either side.
136355,123829,A kitchen with wooden furniture and a vase filled with red flowers.
1761,123905,two jets are flying over a bridge and some water.
1761,123944,Two airplanes flying in the sky above a black bridge.
267351,124333,A yellow and white clock tower against a blue sky.
211825,124680,A man blowing out candles on a cake.
58705,124827,A man and woman at a party dressed in costumes.
211825,124845,A man blowing out a birthday cake with many candles.
357567,124895,An open door showing a shower with the curtain closed.
382734,125942,A bathroom being renovated with pipes in the wall.
267351,126355,Two clocks on perpendicular facades of a church bell tower.
515266,126401,an image of a truck with a side trailer.
360943,126438,An orange cat sits on a stoop in front of a door.
456394,126610,"BLUE MOTORCYCLE ON DISPLAY, SURROUNDED BY OTHER VEHICLES."
553776,127493,A man rides a large motorcycle on a freeway.
553776,127682,A man riding a motorcycle in overcast weather.
332455,127734,a close up of a toilet with a pink seat and lid.
58705,127896,A man and a woman posing together for a picture.
465179,128196,a close up of a person brushing her teeth in the bathroom.
284623,128814,A black cat sitting inside a bathroom sink.
98520,128893,A plane siting on a showy tarmac at an airport.
465179,129069,A woman is brushing her teeth and posing for a picture.
553776,129362,A man rides a yellow motorcycle down a street.
98520,129517,A jet is towed down the tarmac on a dreary gray day.
571718,129547,A man standing in front of a fruit stand containing several bunches of bananas.
332455,129825,A picture of a comment that is open.
515266,129992,A wooden bench with an old tire sitting on it.
332455,130047,A bright pink toilet seat in a bathroom.
527220,130118,A red car next to a gas station sign and parked blue and silver motorcycles.
554002,130474,A black dog standing between people in line.
465179,130602,"Woman dressed in black, smiling and brushing her teeth."
427338,130715,Two men are riding motorcycles through some ruins.
357567,130757,"A toilet, counter and shower in a bathroom."
